User;Follower Count;First Tweet Date;Last Tweet Date;Time Between T1 Tn;Avg Tweets Per Day;Tweet Total;Retweet Total;Favorite Total;Avg Favorites;Average Retweets;Avg Inter Per Tweet;Avg Int Per Tweet Per Follower
EmilioPucci;169628;2017-03-28 15:46:05;2016-02-10 07:14:52;412;0.4854368932038835;200;5156;6305;31.525;25.78;27.817961165048544;0.00016399392296701336
Unilever;170400;2017-09-29 14:35:39;2017-01-18 08:57:49;254;0.7874015748031497;200;6059;7456;37.28;30.295;53.20866141732284;0.0003122574026838195
vansskate;170233;2017-10-03 12:21:09;2017-08-20 19:53:15;43;4.651162790697675;200;7132;18534;92.67;35.66;596.8837209302326;0.0035062750520183077
Pepsi_Arabia;169791;2017-10-03 07:41:17;2016-03-27 17:01:38;554;0.36101083032490977;200;27117;8629;43.145;135.585;64.52346570397111;0.0003800169956238618
budlight;168911;2017-10-03 03:20:29;2017-09-24 22:52:18;8;25.0;200;79;293;1.465;0.395;46.5;0.0002752929057314207
FairmontHotels;168708;2017-10-03 15:56:23;2017-07-27 20:07:50;67;2.985074626865672;200;931;2701;13.505;4.655;54.2089552238806;0.0003213182257147296
FastCoEntertain;168303;2017-10-03 16:18:15;2017-08-07 11:33:03;57;3.508771929824561;200;329;617;3.085;1.645;16.596491228070175;9.861078666494462e-05
Halfbrick;168124;2017-09-27 23:11:55;2017-03-24 06:20:21;187;1.0695187165775402;200;504;342;1.71;2.52;4.524064171122995;2.6909091926928905e-05
AskPayPal;169147;2017-10-03 16:29:31;2017-10-02 18:23:51;1;200.0;200;1;16;0.08;0.005;17.0;0.00010050429508061036
whymicrosoft;168285;2017-09-28 15:10:28;2016-12-08 07:00:00;294;0.6802721088435374;200;2397;6322;31.61;11.985;29.656462585034014;0.00017622760546117606
Roche;168451;2017-10-03 13:17:25;2017-09-08 17:25:34;24;8.333333333333334;200;1286;1963;9.815;6.43;135.375;0.0008036461641664341
JetstarAirways;168201;2017-10-03 10:19:50;2017-09-25 07:01:29;8;25.0;200;30;57;0.285;0.15;10.875;6.465478802147431e-05
windowsserver;167917;2017-09-28 21:34:28;2017-06-09 19:11:26;111;1.8018018018018018;200;6064;1902;9.51;30.32;71.76576576576576;0.00042738832736271946
5hotelsmoon;167749;2016-12-12 21:42:11;2016-10-15 12:19:45;58;3.4482758620689653;200;104;220;1.1;0.52;5.586206896551724;3.330098478412225e-05
paysafecard;166277;2017-10-03 10:40:07;2017-08-04 09:59:52;60;3.3333333333333335;200;11620;1591;7.955;58.1;220.18333333333334;0.001324195970178277
Micromax_Mobile;168630;2017-10-03 05:29:47;2017-09-21 07:30:01;11;18.181818181818183;200;163;765;3.825;0.815;84.36363636363636;0.0005002884205872998
SleekMakeUP;166875;2017-10-03 15:35:31;2017-09-27 14:24:44;6;33.166666666666664;199;639;216;1.085427135678392;3.2110552763819094;142.5;0.0008539325842696629
w3c;165545;2017-10-03 14:23:02;2017-07-14 16:24:19;80;2.5;200;10578;1204;6.02;52.89;147.275;0.0008896372587513969
AdobeExpCloud;165052;2017-10-03 16:30:07;2017-09-23 13:30:04;10;20.0;200;914;1036;5.18;4.57;195.0;0.001181445847369314
intelnews;164882;2017-10-03 15:18:26;2017-05-18 20:37:46;137;1.4598540145985401;200;3078;4404;22.02;15.39;54.613138686131386;0.0003312255957965781
