User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
realmadrid 26271899 "2017-09-23 20:00:04" "2017-09-13 19:53:57" 10 20.0 200 229584 773252 3866.26 1147.92 100283.6 0.0038171431764411094
pitbull 25977777 "2017-09-20 00:04:57" "2017-03-22 20:18:01" 181 1.1049723756906078 200 185663 611242 3056.21 928.315 4402.790055248619 0.0001694829413328407
ConanOBrien 25848893 "2017-09-23 18:15:13" "2017-04-05 18:55:14" 170 1.1764705882352942 200 345983 2128473 10642.365 1729.915 14555.623529411765 0.0005631043282747839
BeingSalmanKhan 25956523 "2017-09-21 04:48:00" "2016-12-01 05:30:31" 293 0.6825938566552902 200 907323 5209128 26045.64 4536.615 20875.25938566553 0.0008042394347527028
khloekardashian 24956445 "2017-09-23 16:47:56" "2017-08-17 16:35:25" 37 5.405405405405405 200 50540 429753 2148.765 252.7 12980.891891891893 0.0005201418668360775
KendallJenner 24403015 "2017-09-23 08:40:27" "2016-11-29 23:18:50" 297 0.6734006734006734 200 1179401 3784131 18920.655 5897.005 16712.228956228955 0.0006848427932462015
NFL 24086700 "2017-09-23 23:47:46" "2017-09-21 20:47:53" 2 100.0 200 51984 96333 481.665 259.92 74158.5 0.0030788152798017165
coldplay 23953279 "2017-09-23 23:37:53" "2017-07-27 18:27:31" 58 3.4482758620689653 200 149836 740813 3704.065 749.18 15356.01724137931 0.0006410820514961359
FCBarcelona 24074491 "2017-09-23 22:51:37" "2017-09-17 00:30:17" 6 33.333333333333336 200 122034 427589 2137.945 610.17 91603.83333333333 0.0038050164106619463
zaynmalik 23976709 "2017-09-23 21:27:49" "2017-02-05 19:36:23" 230 0.8608695652173913 198 4816874 10980887 55459.02525252525 24327.646464646463 68685.91739130435 0.002864693290113516
kourtneykardash 22952204 "2017-09-22 20:01:36" "2017-06-02 15:25:35" 112 1.7857142857142858 200 86265 357910 1789.55 431.325 3965.848214285714 0.0001727872501606257
