User "Follower Count" "First Tweet Date" "Last Tweet Date" "Time Between T1 Tn" "Avg Tweets Per Day" "Tweet Total" "Retweet Total" "Favorite Total" "Avg Favorites" "Average Retweets" "Avg Inter Per Tweet" "Avg Int Per Tweet Per Follower"
"Photoshop
" 2950912 "2017-09-22 16:21:51" "2017-04-05 16:05:51" 170 1.1764705882352942 200 12190 50615 253.075 60.95 369.44117647058823 0.00012519559257293618
"LouboutinWorld
" 2875056 "2017-09-24 16:00:14" "2017-07-18 19:06:05" 67 2.985074626865672 200 10567 40045 200.225 52.835 755.4029850746269 0.0002627437465825455
"firefox
" 2823904 "2017-09-23 23:24:33" "2017-09-01 20:32:46" 22 9.090909090909092 200 1835 8588 42.94 9.175 473.77272727272725 0.00016777224979061867
"flyPAL
" 2817918 "2017-09-24 14:47:42" "2017-09-10 19:24:46" 13 15.384615384615385 200 84 555 2.775 0.42 49.15384615384615 1.7443320264765034e-05
"brazuca
" 2793543 "2016-03-10 16:59:36" "2014-06-20 19:51:11" 628 0.3184713375796178 200 145964 145590 727.95 729.82 464.25796178343944 0.00016618966014965206
"htc
" 2676434 "2017-09-23 22:05:10" "2017-09-10 16:33:18" 13 15.384615384615385 200 1963 5041 25.205 9.815 538.7692307692307 0.00020130114576680415
"WorldBank
" 2608884 "2017-09-24 16:05:12" "2017-09-10 00:00:34" 14 14.285714285714286 200 9592 23917 119.585 47.96 2393.5 0.0009174420940141455
"WamdaME
" 2389618 "2017-09-24 15:30:24" "2017-09-10 19:30:19" 13 15.384615384615385 200 980 688 3.44 4.9 128.30769230769232 5.36938089300015e-05
"GoPro
" 2341016 "2017-09-24 16:06:55" "2017-09-09 16:12:28" 14 14.285714285714286 200 2754 12571 62.855 13.77 1094.642857142857 0.0004675930694804551
"KLM
" 2336999 "2017-09-24 16:19:46" "2017-09-24 07:13:43" 1 200.0 200 20 72 0.36 0.1 92.0 3.936672630155169e-05
"Spotify
" 2306680 "2017-09-24 15:00:19" "2017-06-08 21:25:12" 107 1.8691588785046729 200 128938 259507 1297.535 644.69 3630.327102803739 0.001573832132243631
"Sephora
" 2302918 "2017-09-24 03:58:00" "2017-09-22 18:17:29" 1 200.0 200 128 1205 6.025 0.64 1333.0 0.0005788308571994313
"SoundCloud
" 2288588 "2017-09-23 17:00:07" "2017-08-15 23:04:36" 38 5.2631578947368425 200 110808 14315 71.575 554.04 3292.7105263157896 0.001438751984330858
"nikebasketball
" 2263565 "2017-09-16 06:12:09" "2016-09-18 19:56:19" 362 0.5524861878453039 200 237618 241551 1207.755 1188.09 1323.671270718232 0.0005847728122312512
"nokia
" 2235650 "2017-09-23 14:45:06" "2017-08-10 10:45:01" 44 4.545454545454546 200 6396 12051 60.255 31.98 419.25 0.00018752935387918502
"RalphLauren
" 2199372 "2017-09-18 01:27:03" "2017-02-16 03:39:56" 213 0.9389671361502347 200 18022 60923 304.615 90.11 370.63380281690144 0.00016851801460457868
"redbull
" 2162513 "2017-09-14 19:20:47" "2017-08-08 21:29:12" 36 5.555555555555555 200 939 2130 10.65 4.695 85.25 3.942172833180656e-05
"SouthwestAir
" 2160610 "2017-09-24 16:19:32" "2017-09-24 01:45:52" 1 200.0 200 126 686 3.43 0.63 812.0 0.0003758197916329185
"nikesoccer
" 2139051 "2017-09-21 20:20:31" "2017-04-22 23:45:56" 151 1.3245033112582782 200 2708 1579 7.895 13.54 28.390728476821188 1.3272581381566493e-05
"JetBlue
" 2112983 "2017-09-24 16:16:06" "2017-09-23 15:21:51" 1 200.0 200 60 129 0.645 0.3 189.0 8.944700454286665e-05
"Lumia
" 2102858 "2017-02-14 16:42:24" "2016-10-20 08:40:39" 117 1.7094017094017093 200 1212 5325 26.625 6.06 55.87179487179487 2.65694568400695e-05
"Wendys
" 2030778 "2017-09-24 04:29:05" "2017-09-20 20:04:36" 3 66.66666666666667 200 111 1156 5.78 0.555 422.3333333333333 0.0002079662736809899
"MercedesBenz
" 2032027 "2017-09-24 16:00:09" "2017-09-19 08:35:46" 5 40.0 200 4307 20655 103.275 21.535 4992.4 0.0024568571185323816
"Zain
" 2011708 "2017-09-24 12:20:51" "2017-09-03 18:49:29" 20 10.0 200 64 251 1.255 0.32 15.75 7.829168050233931e-06
"EASPORTS
" 1998155 "2017-09-22 15:27:20" "2017-02-03 22:52:37" 230 0.8608695652173913 198 139202 48499 244.94444444444446 703.040404040404 816.091304347826 0.0004084224218580771
"MaisonValentino
" 1950130 "2017-09-24 15:00:02" "2017-07-19 13:03:09" 67 2.985074626865672 200 9461 30828 154.14 47.305 601.3283582089553 0.0003083529601662224
"viajaVolaris
" 1901172 "2017-09-24 16:10:02" "2017-09-22 12:28:27" 2 100.0 200 103 465 2.325 0.515 284.0 0.0001493815393872832
"PushersTM
" 1864939 "2016-07-21 20:35:19" "2016-07-13 14:32:40" 8 25.0 200 554 518 2.59 2.77 134.0 7.185221607784491e-05
"tacobell
" 1864933 "2017-09-24 16:01:42" "2017-09-22 21:58:06" 1 200.0 200 63 1163 5.815 0.315 1226.0 0.0006573962710724728
"googledrive
" 1794653 "2017-09-22 19:54:40" "2017-09-11 18:43:22" 11 18.181818181818183 200 66 308 1.54 0.33 34.0 1.8945166558660645e-05
"McQueen
" 1775432 "2017-09-24 13:51:47" "2017-05-24 11:03:36" 123 1.6260162601626016 200 11725 39630 198.15 58.625 417.520325203252 0.00023516548378268052
"wordpressdotcom
" 1763844 "2017-09-24 15:23:03" "2017-09-19 15:40:12" 4 50.0 200 387 761 3.805 1.935 287.0 0.00016271280226596004
"SEGA
" 1735631 "2017-09-22 19:07:11" "2017-03-29 22:02:43" 176 1.1363636363636365 200 92876 46944 234.72 464.38 794.4318181818182 0.0004577193068007072
"_fllwrs
" 1686943 "2017-08-17 02:50:30" "2014-07-01 02:01:30" 1143 0.17497812773403323 200 450 2488 12.44 2.25 2.5704286964129484 1.523719945731983e-06
"TurkishAirlines
" 1634608 "2017-09-24 11:26:30" "2017-05-20 08:35:43" 127 1.5748031496062993 200 11843 37200 186.0 59.215 386.1653543307087 0.00023624340167838936
"Lamborghini
" 1613505 "2017-09-24 15:00:38" "2017-07-14 06:34:00" 72 2.7777777777777777 200 21834 83321 416.605 109.17 1460.486111111111 0.0009051636723227453
"MAS
" 1613282 "2017-09-24 16:01:45" "2017-09-16 07:39:12" 8 25.0 200 333 806 4.03 1.665 142.375 8.825177495317e-05
"Lightroom
" 1613223 "2017-09-22 21:00:03" "2017-04-05 16:07:41" 170 1.1764705882352942 200 5708 26510 132.55 28.54 189.5176470588235 0.00011747765005757016
"Porsche
" 1577134 "2017-09-22 12:48:21" "2017-05-12 16:26:45" 132 1.5151515151515151 200 17194 50956 254.78 85.97 516.2878787878788 0.00032735828330876054
"Roberto_Cavalli
" 1575986 "2017-09-23 17:04:12" "2017-03-09 17:00:03" 198 1.0101010101010102 200 11615 23645 118.225 58.075 178.08080808080808 0.00011299644037498308
"Mojang
" 1564853 "2017-09-23 11:07:27" "2017-04-15 15:49:17" 160 1.25 200 46301 7560 37.8 231.505 336.63125 0.00021512004641969566
"NYSE
" 1562848 "2017-09-24 15:08:01" "2017-08-31 19:28:46" 23 8.695652173913043 200 8285 15098 75.49 41.425 1016.6521739130435 0.0006505125091583081
"PUMA
" 1545001 "2017-09-24 10:37:32" "2017-09-06 09:14:07" 18 11.11111111111111 200 8854 20184 100.92 44.27 1613.2222222222222 0.001044156102308168
"BlackBerryHelp
" 1535277 "2017-09-24 15:31:26" "2017-09-14 16:02:05" 9 22.22222222222222 200 215 756 3.78 1.075 107.88888888888889 7.027323987064803e-05
"3M
" 1513498 "2017-09-23 01:09:42" "2017-07-26 15:29:09" 58 3.4482758620689653 200 1984 4877 24.385 9.92 118.29310344827587 7.815874447688459e-05
"BMW
" 1501269 "2017-09-24 15:13:00" "2017-09-12 13:00:04" 12 16.666666666666668 200 6251 26265 131.325 31.255 2709.6666666666665 0.0018049174842527664
"awscloud
" 1496333 "2017-09-24 15:32:02" "2017-09-18 23:00:03" 5 40.0 200 4098 5530 27.65 20.49 1925.6 0.0012868793243215246
"AmericanAir
" 1480004 "2017-09-24 16:20:08" "2017-09-24 01:54:35" 1 200.0 200 6 27 0.135 0.03 33.0 2.22972370344945e-05
"Change
" 1474217 "2017-09-24 13:02:22" "2017-08-30 14:04:13" 24 8.333333333333334 200 39747 5040 25.2 198.735 1866.125 0.0012658414602463545
"jimmychoo
" 1456011 "2017-09-24 11:00:01" "2017-02-08 12:00:05" 227 0.8810572687224669 200 11864 36146 180.73 59.32 211.4977973568282 0.00014525837878754226
"MACcosmetics
" 1429501 "2017-09-24 16:15:54" "2017-09-14 22:52:33" 9 22.22222222222222 200 58 183 0.915 0.29 26.77777777777778 1.8732255365877867e-05
"nikesportswear
" 1417799 "2017-09-16 04:52:13" "2016-10-07 03:30:44" 344 0.5813953488372093 200 49072 6314 31.57 245.36 161.00581395348837 0.00011356039463526803
"TommyHilfiger
" 1413676 "2017-09-24 11:00:04" "2017-07-20 10:23:36" 66 3.0303030303030303 200 154327 225774 1128.87 771.635 5759.106060606061 0.004073851477004675
"Office
" 1404496 "2017-09-24 10:58:24" "2017-09-21 16:01:08" 2 100.0 200 72 84 0.42 0.36 78.0 5.55359360226017e-05
"Delta
" 1385312 "2017-09-24 16:21:08" "2017-09-24 07:48:41" 1 200.0 200 5 24 0.12 0.025 29.0 2.0933912360536832e-05
"Topshop
